id,created_at,updated_at,nbfc_id,credit_limit,loan_id,loan_type,user_id,amount,status,user_type,cibil_score,is_booked,age
219435,2024-03-19 11:43:25.418871,2024-03-19 11:43:25.418900,23,1000.0,2277293,P,6951995,1000.0,P,O,665,True,20
219446,2024-03-19 11:44:25.244367,2024-03-19 11:44:25.244395,10,4000.0,2277294,P,6788021,4000.0,P,O,771,True,33
219447,2024-03-19 11:44:26.440755,2024-03-19 11:44:26.440786,10,8000.0,2277295,P,7460970,8000.0,P,O,710,True,29
219453,2024-03-19 11:45:06.177747,2024-03-19 11:45:06.177771,25,10000.0,2277296,P,5882795,10000.0,P,O,782,True,36
219455,2024-03-19 11:45:25.625221,2024-03-19 11:45:25.625250,10,5400.0,2277297,P,4232695,5400.0,P,O,743,True,31
219102,2024-03-19 11:00:14.581793,2024-03-19 11:00:14.581815,9,10000.0,2277163,P,5789735,10000.0,P,O,736,True,37
219105,2024-03-19 11:00:25.674839,2024-03-19 11:00:25.674863,23,10000.0,2277164,P,5628278,10000.0,P,O,768,True,43
219107,2024-03-19 11:00:41.212970,2024-03-19 11:00:41.213002,23,6000.0,2277165,P,5209088,6000.0,P,O,746,True,28
219120,2024-03-19 11:03:17.127414,2024-03-19 11:03:17.127452,9,8000.0,2277171,P,4255807,8000.0,P,O,736,True,36
219110,2024-03-19 11:01:22.124038,2024-03-19 11:01:22.124061,9,4000.0,2277166,P,6055858,4000.0,P,O,765,True,23
219111,2024-03-19 11:01:25.190057,2024-03-19 11:01:25.190091,9,9000.0,2277167,P,6423208,5000.0,P,O,746,True,34
219112,2024-03-19 11:01:34.737066,2024-03-19 11:01:34.737091,9,8000.0,2277168,P,4521446,8000.0,P,O,746,True,28
219113,2024-03-19 11:01:35.126714,2024-03-19 11:01:35.126747,9,4000.0,2277169,P,1325752,4000.0,P,O,700,True,22
219136,2024-03-19 11:05:23.073076,2024-03-19 11:05:23.073107,23,9000.0,2277175,P,7564355,9000.0,P,N,766,True,26
219118,2024-03-19 11:02:44.206370,2024-03-19 11:02:44.206403,9,9000.0,2277170,P,4059268,9000.0,P,O,746,True,43
219130,2024-03-19 11:04:45.691169,2024-03-19 11:04:45.691195,10,8000.0,2277172,P,7579722,8000.0,P,N,744,True,25
219133,2024-03-19 11:05:00.820512,2024-03-19 11:05:00.820538,10,4000.0,2277173,P,7531610,4000.0,P,N,746,True,26
219143,2024-03-19 11:06:16.904907,2024-03-19 11:06:16.904931,25,10000.0,2277176,P,5509086,10000.0,P,O,727,True,26
